source_file	seq	headword	page	sentence_no	sentence_clean
1751-2000.md	1821	随即	506	5	事故友生以后，他ｲl､]随即展升了渦査。
1751-2000.md	1823	随手	506	3	’＠他奋 下腰，随手栓起了那小銭包。
1751-2000.md	1823	随手	506	4	’＠他镝在床上，随手打升了屯祝机。
1751-2000.md	1825	岁月	507	3	在我童年的夛月里， 父母蛤了我ｲ艮多爱。
1751-2000.md	1825	岁月	507	4	在那些ﾇ艮堆的夛月里，我ｲﾛｰ宜互相鼓励。
1751-2000.md	1826	隧道	507	1	〈名＞在地下、山中拾的通道 ⑪建没迄条鉄路时，柁了ｲ艮多随道。
1751-2000.md	1826	隧道	507	2	我ｲl､]一路要姪辻三条睦道。
1751-2000.md	1826	隧道	507	5	穿辻远条隆道，我ｲ､就快到了。
1751-2000.md	1829	索性	508	1	’＠他ｲ､等了半天，也没凡 人来，后来索性就不等了。
1751-2000.md	1829	索性	508	7	工人ｲ､正在施修堀了的鉄路。
1751-2000.md	1832	塔	509	4	他ｲil爬到塔头上去了。
1751-2000.md	1845	探讨	513	2	在会上，他栓时了自己的l可 題。
1751-2000.md	1845	探讨	513	4	他栓时得ｲ艮深刻，我 出了l可題的原因。
1751-2000.md	1845	探讨	513	5	他就这小l可題栓汁进三次了。 ①他写的栓时ｲ良深刻。
1751-2000.md	1845	探讨	513	6	作得写小栓付税清楚速些l可題。
1751-2000.md	1845	探讨	513	7	速价 栓汁領尋己姪看进了。 ＠他写的栓う寸領等不満意，只得再写一傍。
1751-2000.md	1853	淘气	515	1	〈形>指核子愛玩JL、愛
1751-2000.md	1853	淘气	515	7	’ Ｆ Ｔ 」 淘汰tdott]i ②工r淘汰了一些旧没各。
1751-2000.md	1853	淘气	515	9	我ｲi] 一連淘汰了三名ﾇﾅ手。’＠如果不学牙，就会被吋代淘汰。
1751-2000.md	1857	特长	516	2	我ｲl､]要充分友拝他技水好的特技。
1751-2000.md	1857	特长	516	5	他補 実没有表演方面的特技，作就不要力堆他了。 特定teding ⑪那是特定房史吋期的一頂政策。’②在遠秤特定的坏境中，人容 易変得暴繰。，③在迭秤特定背景下，他只能那公倣。’④特定的家 庭坏境決定了他的性格。 特色t白s白 く名>事物突出的、典型的特点和風格 ⑪地的打扮恨有特色。
1751-2000.md	1865	题材	518	2	作家ｲ､姪常到各地捜集題材。
1751-2000.md	1865	题材	518	4	他看辻ｲ艮多愛情題材的 屯影。
1751-2000.md	1874	天然气	520	5	速 房子天然気、暖気都有。 天生tidnshenq ‐_._----------.------ﾆｰｰｰｰｰｰｰｰｰｰｰｰｰｰｰｰｰｰｰｰｰｰｰｰｰｰ._.____.___._ ._____------------.---.---____‐ ①他遠紳聡明好像是天生的。
1751-2000.md	1878	田径	521	4	弟弟是国家田径叺的一名叺員。 田野tidnye く名>田地和原野 ⑪迭是一片美萠的田野。’＠迄群島毎天屯到田野里我糸西吃。
1751-2000.md	1878	田径	521	6	走在r周的田野上，他 党得心情好扱了。
1751-2000.md	1879	田野	521	2	’＠迄群岛毎天屯到田野里我糸西吃。
1751-2000.md	1879	田野	521	4	走在r周的田野上，他 党得心情好扱了。 522－
1751-2000.md	1879	田野	521	5	"~ ""tidn 〈功〉舌尖在物体表面移幼 ②速条小狗爱添も的主人。"
1751-2000.md	1879	田野	521	6	’＠他党得ロ里根千，不停地添着情 唇。
1751-2000.md	1883	条理	522	2	他説活倣事ｲ艮有条理。
1751-2000.md	1885	调和	523	2	’＠他ｲ､之同矛盾太深，根本 元法涡和。
1751-2000.md	1885	调和	523	3	他ｲi]沙架了，休去涡未'一下，巴。
1751-2000.md	1885	调和	523	4	他ｲil之同的同题 我恐伯涡和不了。
1751-2000.md	1885	调和	523	5	姪辻我的耐心涡和，他ｲﾛ忌算是不l司了。 6
1751-2000.md	1885	调和	523	7	’＠他ｲl,]准各迄用姪 沸手段涡剤目前的市场。
1751-2000.md	1896	停滞	526	2	芦品履量停滞在遠卜叶段，根雄提 高了。i③大雨辻前遊的叺伍停滞了下来。
1751-2000.md	1896	停滞	526	4	怠姪理高升后，公司的狼多エ作一宜処子停滞的状悉。 挺抜tYngbd ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
1751-2000.md	1904	同志	528	1	我向悠远位老同志学到了ｲ艮多姪聡。
1751-2000.md	1904	同志	528	2	’ ＠同志ｲﾛ互相帯助，互相提高。
1751-2000.md	1904	同志	528	4	’＠作最好'可一下那位女同志。
1751-2000.md	1904	同志	528	6	铜（铜)t6ng 〈名〉一称金属，淡紫虹色 ⑨远小洗股盆是调的。
1751-2000.md	1904	同志	528	8	’＠迄小工芭品是用铜制作出来的。
1751-2000.md	1906	童话	528	1	道小童活非常受猿子ｲl､]炊迎。
1751-2000.md	1906	童话	528	3	弦子 ｲl､1都愛瑛迄些童活故事。
1751-2000.md	1908	统计	529	2	@zr铳汁出了今年的忌戸量。
1751-2000.md	1908	统计	529	4	作ｲi]迩得再铳汁一遍。
1751-2000.md	1908	统计	529	6	铳坑（铳统)t6ngt6ng 〈副＞表示全部、所有 ⑪公司50名员工铳铳来了。
1751-2000.md	1908	统计	529	7	’＠远些名作铳铳都掌走'巴。
1751-2000.md	1908	统计	529	9	同学ｲi]铳铳出国旅涛了。
1751-2000.md	1908	统计	529	10	-t机票铳铳不打折。
1751-2000.md	1911	投机	530	2	我ｲi]看法一致，聯得ｲ艮投 机。
1751-2000.md	1911	投机	530	3	他ｲ
1751-2000.md	1911	投机	530	4	､]価一凡面就覚得投机得ｲ艮・
1751-2000.md	1911	投机	530	5	我眼他説不到一起，完 全不投机。 ③他裳投机嫌了不少桟。le看到有机会利用取秀便利投机，他打 起了坏主意｡
1751-2000.md	1911	投机	530	6	我ｲl,]都知道他是小投机分子｡
1751-2000.md	1911	投机	530	7	別怠想着投机騏巧， 述是皮咳踏踏実実地千。 投票t6u//pido ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ 〈劫>逸挙，通泣汁算逸票数量的方式決定被逸挙人表決波案 ②送次逸挙我ｲi]都投票了。
1751-2000.md	1911	投机	530	9	不知道力什公，他没参加遠次投 票。'＠我圦力他有能力，所以投了他一票。
1751-2000.md	1914	投向	531	1	’＠他己姪投降了致隼。
1751-2000.md	1914	投向	531	4	致早向我ｲ､友出投 降信号，我ｲi]接受投降。
1751-2000.md	1916	透露	531	2	他不辻我ｲi]向 外透露准各姑婚的事情。
1751-2000.md	1917	途	531	1	’＠他是小秃失，脳袋上一根失友也没有。
1751-2000.md	1919	图案	532	1	作衣服上的困案ｲ艮漂亮。
1751-2000.md	1919	图案	532	2	le我根 喜炊富帝上的迄小囹案。
1751-2000.md	1924	团结	533	1	、他ｲ､困姑游歩 人士，共同完成了违令任秀。
1751-2000.md	1924	团结	533	5	如果作ｲi]不団钴，比幕肯定会谕。
1751-2000.md	1948	外向	540	2	’ ＠他是小外向的人，根容易打交道。
1751-2000.md	1948	外向	540	3	’＠他看起来根外向，但推也 不知道他的内心在想什公。
1751-2000.md	1948	外向	540	4	我没想到达迄公外向的核子也不沈 活了。 JLwdn ＜名＞球形的小家西 ③我喜炊吃堂肉九。
1751-2000.md	1948	外向	540	6	’＠迄小 厨ｿ市檀技倣丸子。
1751-2000.md	1948	外向	540	9	le我毎天晩上吃一 九中菊。
1751-2000.md	1950	完备	541	1	〈形＞（没各、系铳等）芥全、完整 ③体育嬉里各秤健身没施都ｲ艮完各。
1751-2000.md	1953	玩意儿	541	6	这种玩意儿叫iPad
1751-2000.md	1958	惋惜	543	3	武 聡因カー点ル小l可题失败了，大家能不'腕惜喝？
1751-2000.md	1958	惋惜	543	4	同事ｲl､]椀惜得ｲ艮。
1751-2000.md	1964	危机	545	2	遠坊姪沸危机ﾇﾅｲ艮多国家造成了 浮重影，向。
1751-2000.md	1964	危机	545	3	公司面'l岳着信誉危机，必緬采取改革措施。
1751-2000.md	1965	威风	545	2	我ｲ'1不能技他人的志気，天自己的 威風。
1751-2000.md	1965	威风	545	4	我ｲi]多去一些汎次，壮 壮威風。
1751-2000.md	1965	威风	545	6	他升着豪隼汽牟，一副ｲ艮威瓜的 祥子。
1751-2000.md	1965	威风	545	7	e迄支臥伍星得特別威風。
1751-2000.md	1965	威风	545	8	這幼員小小都ｲ艮威風，肯定 能流下比幕。
1751-2000.md	1965	威风	545	9	他姑在台上的吋候，威風得ｲ艮・ 威力w色ili ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ①他ｲ､使用了一秤威力巨大的武器。’＠人美元数次領教了大自然 的威力。
1751-2000.md	1966	威力	545	1	’＠人美元数次领教了大自然 的威力。
1751-2000.md	1966	威力	545	5	、速位作家享有ｲ艮高的国队威望。
1751-2000.md	1966	威力	545	6	由子他的地位和威望，我ｲi] 都不敢友表意凡。
1751-2000.md	1966	威力	545	7	我ｲ､皮咳共同雄鈩远小坂市的威望。
1751-2000.md	1971	为难	546	1	他的要-求辻领手ｲ艮力雄。
1751-2000.md	1971	为难	546	2	54？ 力唯的祥子，我ｲ'.]都想报助他。
1751-2000.md	1971	为难	546	6	他 故意力唯我ｲil,想辻我ｲl､1放弄。
1751-2000.md	1972	为期	547	2	’＠逗价房屋出租合同力期両年。
1751-2000.md	1973	为首	547	2	e迄小海河困不要以我力首，我没有経験。
1751-2000.md	1975	维护	548	2	他ｲi]采取各耕力､法，雄鈩廃品的信誉。
1751-2000.md	1977	维修	549	1	’＠我的屯臓送去谁修了。
1751-2000.md	1990	温和	552	3	温和的 F日光照游了屋子里,根野道。
1751-2000.md	1990	温和	552	4	温帯的気候狼温和,这合衣作物生技。 ②（恋度）奈切的 ③他ﾇ寸我ｲl､]志度温和、热情。
1751-2000.md	1990	温和	552	6	作用温和的语気眼他ｲi]淡，他ｲ､就能接受。
2001-2250.md	2017	武侠	560	5	他武侠小税看多了，忌覚得自己也是小英雄。 ~ ~ 武装wUzhudng ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ③反ﾇﾅ派梱有自己的武装。
2001-2250.md	2017	武侠	560	7	我ｲI､]己姪消 天了故人的武装。 ②軍事装各 ③竿臥的武装非常現代化。
2001-2250.md	2017	武侠	560	8	成士ｲi]都配各了先送武装。
2001-2250.md	2017	武侠	560	9	我ｲ、 的各秤武装一点ル也不落后。 ②我ｲn用現代化武器武装了這支早叺。
2001-2250.md	2017	武侠	560	11	青年人要用丈化知沢武装失臓。 侮辱wijrij ③任何情況下，都不要侮辱別人。’＠丈章中不要使用侮辱性的培 言。
2001-2250.md	2017	武侠	560	12	対子侮辱我ｲ､名誉的人，我ｲ､会起脈。
2001-2250.md	2017	武侠	560	14	他党得受到了侮辱，所以非常生気。 舞踏wdd6o ③迭猿子圦小諒才舞踏。
2001-2250.md	2026	物资	562	1	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ②他ｲl']那里物盗恨鉄乏。
2001-2250.md	2026	物资	562	6	力了把物資及吋-迄送出去，他ｲi] 想了ｲ艮多力､法。
2001-2250.md	2028	夕阳	564	1	~~~~~~~~~~~~~~~~ ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ~ ~~~~~~~~~~~~~~~~~~ 〈名〉①黄昏吋快要落下的太阻 ③天辺的タド日ｲ艮美而。
2001-2250.md	2028	夕阳	564	4	夕I日下的技域星得更加雄伶。 ②比愉晩年 ③老人的タド日生活辻得狼愉快。
2001-2250.md	2028	夕阳	564	5	両位老人是夕F日恋，所以彼此 更加珍惜。
2001-2250.md	2028	夕阳	564	6	他ｲi]呈然年近夕順，但栃然叔板示現。
2001-2250.md	2028	夕阳	564	7	有研究表 明，在タド日之年有所追求、有所收茨，戸生的“成就感”矛ﾛ“満足感” 十分有益子身心健康。 吸取xTqU､ ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ~~~~~~~~~~~~~~~~~~~~~~~~ ~~~~~~~~~~~~~~ ⑪村木圦土壌中吸取水分和菅兼。
2001-2250.md	2028	夕阳	564	8	他ｲl､]吸取了上次失敗的教力'l｡
2001-2250.md	2028	夕阳	564	9	我ｲl.]要善子吸取別人的技処，弥ﾈﾄ自己的不足。
2001-2250.md	2028	夕阳	564	11	他ｲI]吸駁了先遊的管理姪聡，提高了管 理水平。 昔日xTrl ⑪遠位昔日的体操冠隼現在是一名企止家。
2001-2250.md	2028	夕阳	564	12	昔日我対迭些l可題 圦鋲不清，倣出了一些錯渓決定。
2001-2250.md	2035	习俗	566	2	他ｲI,1保留着古代的刃俗，也 キ富了現代文明。
2001-2250.md	2035	习俗	566	5	蚤然己姪迭入了21世紀，但他ｲil偶然保留着 侍銃刃俗。
2001-2250.md	2045	狭隘	568	4	山路狭隆，大家要小心。 ②（心胸、兄沢等）局限在一命小的萢囿里；不寛r- ⑪他心胸狭隆，容不得姶他提意几的人。
2001-2250.md	2045	狭隘	568	6	他不会那公狭陸，怠j己着以前那些不愉快的事。
2001-2250.md	2050	先进	570	3	他ｲI､]的思想都根先迭，有迄大的抱負。
2001-2250.md	2050	先进	570	4	他 ｲ､己姪掌握了最先透的技木。 ⑪他是今年工『的先透。
2001-2250.md	2050	先进	570	5	我ｲ
2001-2250.md	2050	先进	570	7	今年坪比先途， 作肯定没l可題。
2001-2250.md	2050	先进	570	8	他ｲ､人人争当先遊，工作非常叔扱。
2001-2250.md	2061	显著	573	5	他最近的変化輔実非常星著。’＠改革升放以来，人民的生活水 平得到了星箸改善。
2001-2250.md	2063	现成	574	3	我ｲ
2001-2250.md	2085	削	580	5	l他的削皮技术很好，能把土豆皮削得特别薄
2001-2250.md	2104	泄露	585	2	可 ⑪在北京的那段多月狼値得回'i乙・
2001-2250.md	2104	泄露	585	5	在我童年的夛月里， 父母蛤了我ｲ艮多愛。
2001-2250.md	2104	泄露	585	6	在那些ﾇ艮堆的夛月里，我ｲﾛｰ宜互相鼓励。 健道suiddo 〈名>在地下、山中拾的通道 ⑪建没迄条鉄路吋，柁了ｲ艮多随道。
2001-2250.md	2104	泄露	585	7	我ｲl､]一路要姪辻三条睦道。
2001-2250.md	2104	泄露	585	9	他ｲ
2001-2250.md	2104	泄露	585	11	穿辻遠条隆道，我ｲ､就快到了。
2001-2250.md	2105	泄气	585	3	迭台机器被他ｲi]根坏了， 己姪不能用了。
2001-2250.md	2109	心甘情愿	586	1	他食汚了一千多万元。’＠我杯疑他的桟都是食汚来的。’＠政府 一亙在加彊措施，整頓食汚。
2001-2250.md	2109	心甘情愿	586	3	我 ｲl､]要堅決制止食汚現象的戸生。
2001-2250.md	2110	心灵	586	1	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ 〈名>没在街道両芳実家西的小地方（常ル化） ①我家小区入口処的小維ル素的菜,怠是ｲ良新鮮。
2001-2250.md	2110	心灵	586	2	お根擁ル就撰 在他的屋子I､]ロ。
2001-2250.md	2110	心灵	586	5	枝、外有小巽小吃的擁ル。 ①地上撒了一擁水。’＠前面有一擁泥，小心別味到了。
2001-2250.md	2110	心灵	586	6	交通事 故現場述能看到那一擁鮮血。 〈劫>補升；撰升 ①他的名擁了一某子。’＠几位将隼捧升地圏，升始研究起地形 来。
2001-2250.md	2111	心态	586	1	迭張床的弾性狼好。’＠那張沙友用大久了，没有弾性了。
2001-2250.md	2112	心疼	587	3	啄到他W又気的声音，大家都根唯辻。
2001-2250.md	2112	心疼	587	4	他正在那里吸気泥， 休快去功功ﾛ巴。
2001-2250.md	2113	心血	587	1	く劫>用似器考察和測量 ⑪他ｲI]探測到了地下的石油。
2001-2250.md	2113	心血	587	3	姪 辻採測，他ｲi]友現了一些海洋生物。
2001-2250.md	2114	心眼儿	587	1	我ｲi]姪常在一起採対人生的意又。
2001-2250.md	2114	心眼儿	587	3	可題我ｲI]探汁辻ｲ艮多 次了。
2001-2250.md	2114	心眼儿	587	5	如果作ｲI]有不同意几， 我ｲi]可以公升探吋。
2001-2250.md	2114	心眼儿	587	7	可題。 採望ttlnwdng 〈劫〉①到較近的地方看望 ⑪我要到北京去探望一位老朋友。
2001-2250.md	2114	心眼儿	587	8	明天我ｲl､]去採望他的父母。
2001-2250.md	2115	辛勤	588	4	老師知沢根 キ富，垪起厨史来滴滴不絶。 陶琵tdoci ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ①他狼喜炊陶琵乞木。
2001-2250.md	2117	欣欣向荣	588	3	民主党指責ﾇﾅ方一味対好 大企止和有桟人，而不重祝ｲ氏收入价長。
2001-2250.md	2118	新陈代谢	589	5	在原則I可題上不能吋价 込价。le他没有痛快答厘的吋候，毎次都要吋价逐价。
2001-2250.md	2120	新娘	589	1	他ｲl,]圦植物中提妹香水。
2001-2250.md	2120	新娘	589	6	休耕他把玲丈再提嫁提嫁。 提示tishi ③我提示辻他了，他迩是不会。’＠老ﾘ而反夏提示我ｲl.1,注意重点 内容｡
2001-2250.md	2120	新娘	589	7	下深了，老ﾘ市蛤我ｲ､提示了深堂重点｡
2001-2250.md	2121	新颖	589	2	我提双，力我ｲ､的友泣千杯！ ’③学 生ｲl､]提双増加商小小吋的深程。
2001-2250.md	2121	新颖	589	3	代表ｲi]叔扱提汲増加教育姪雷。 ⑪遼价提双大家都養成。
2001-2250.md	2121	新颖	589	4	我ｲ'1都在保が坏境的提双上筌了名。
2001-2250.md	2121	新颖	589	6	代表ｲﾛ対教育改革的提双都 根感共趣。
2001-2250.md	2123	信赖	590	2	老師向我 ｲI]介詔了不同体裁的写作特点。le在体裁上，我更傾向子用散文表 迭感情。
2001-2250.md	2125	信仰	590	2	丈夫非常体涼生病的妻子，不辻 地千重活ル。’＠学校体涼他的実隊困唯，免除了他的学涜。
2001-2250.md	2126	信誉	591	1	〈名〉本来指身体和股，現在多比愉名誉和面子 ⑪他把自己的体面看得狼重要。’＠倣人不皮該去了体面。
2001-2250.md	2126	信誉	591	3	他不会倣有失体面的事情。 ③ル子出名了，父母覚得ｲ良体面。
2001-2250.md	2127	兴隆	591	4	他ｲl,]逐漸形成了一套完善的思想体系。 天オtidnc6i 〈名>①超出一般人的オ能和智慧 ⑪他在音示方面狼有天オ。
2001-2250.md	2134	幸好	593	4	遠是一介不平等条釣，我ｲl､1不能接受。
2001-2250.md	2135	性感	594	1	く幼〉使相姓融洽，減少矛盾 ①他根会渦和家庭成員之同的美系。’＠他ｲ､之同矛盾太深，根本 元法渦和。
2001-2250.md	2135	性感	594	2	他ｲi]沙架了，休去渦未'一下，巴。
2001-2250.md	2135	性感	594	3	他ｲil之同的同題 我恐伯渦和不了。
2001-2250.md	2135	性感	594	4	姪辻我的耐心渦和，他ｲﾛ忌算是不l司了。
2001-2250.md	2136	性命	594	1	根据エ作需要，公司把他渦荊到了戸告部。’＠他ｲl,]准各迄用姪 沸手段渦剤目前的市場。
2001-2250.md	2139	凶猛	595	1	遮小菜放了狼多渦料，所以好吃。’＠他用迭些渦料拝凉菜。
2001-2250.md	2140	凶手	595	1	他在挑抜我ｲi]的美系，不要上当。
2001-2250.md	2140	凶手	595	2	他挑抜得公司内部ｲ艮不団 姑。
2001-2250.md	2140	凶手	595	4	我ｲi]的感情根深，堆也挑抜不 了。
2001-2250.md	2141	汹涌	595	1	他遠公倣是公升挑畔，我ｲi]必緬回皮。’＠数人向我ｲ
2001-2250.md	2141	汹涌	595	5	吋 子速秤挑畔行方，我ｲl､]要堅決回去。
2001-2250.md	2142	胸怀	595	2	猿子ｲl､]跳吠着往前鞄。
2001-2250.md	2142	胸怀	595	5	休息吋，他姪常倣各秤跳既迄劫。 I 一 子 詮 一 惇 亭 一 涯 小 一 １ 座 一 我 遠 一 幅 値 》 一 蝿 狩 謝 一 ， 多 ⑤ 一 擦 百 ｊ 一 支 一 亮 一 子 有 漂 一 耐 雷 》 一 堵 速 看 一 睡 個 詩 一 有 張 墾 ~ 伸 一 》 》 軒 一 》 酔 挫 １ １ １ １ 停泊tingb6 ①違令謁失停泊着恨多船。’＠迄艘給船要在遠里停泊三天。
2001-2250.md	2142	胸怀	595	7	迭些雛只是在褐失'l岳吋停泊。 Ｆ Ｔ ■
2001-2250.md	2143	胸膛	596	1	由子鉄乏原料，生声停頬了。’＠他ｲ
2001-2250.md	2143	胸膛	596	2	､]的工作己姪停頓~F来了。
2001-2250.md	2143	胸膛	596	3	〃II妹工作一刻也不能停緬。
2001-2250.md	2145	雄伟	596	1	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ⑪送些国家面II缶看通貨膨脹的圧力。
2001-2250.md	2145	雄伟	596	2	目前，世界上通貨膨脹現 象ｲ艮浮童。
2001-2250.md	2146	休养	596	2	咳人因力佑害他人 被公安机美同上通鉾。le通罫今友布三小月后，犯罪嫌疑人婆子被 祁荻ｿﾖ案了。
2001-2250.md	2147	修复	597	1	〈劫>利用屯汎没各偕速消息，現多写力“通信” ①他ｲi]的通訊没各恨先迭。
2001-2250.md	2147	修复	597	2	我ｲi]一真保持着通訊朕磐。
2001-2250.md	2147	修复	597	3	遠里 的通祇狼不友迭。 ・扱鏑上“蔦“催有意感｡'･迄凡篇…是一傘…鋤｡'四 ③他就是遠篇通訊的作者。’＠我垂在学才湛公写通祇。 － 通用tOngybng ②遠秤充屯器是通用的，什公手机都可以用。
2001-2250.md	2147	修复	597	6	返本教材全国的小 学都通用。 同胞t6ngbOo ②他価是同胞兄弟。
2001-2250.md	2147	修复	597	7	他ｲi]是一母同胞，能不素喝？
2001-2250.md	2147	修复	597	8	地ｲ､的美 系就像同胞姐妹一祥。
2001-2250.md	2165	悬挂	602	4	气球都已经悬挂起来了。I这些衣服悬挂在这里，不太美观。
2001-2250.md	2170	旋转	603	3	警车用旋转的红灯提醒社会车辆让路。I舞厅里旋转的灯光让他觉得有些头晕。这个餐厅是可以旋转的，你可以看到外面不同的景色。
2001-2250.md	2204	严密	613	2	杯子盖得很严密，不会漏水。I手表的结构严密得很。
2001-2250.md	2215	眼下	616	6	演变演讲演习演绎61Z
2001-2250.md	2234	要命	621	6	药吃错了，能要人命。I那次车祸差点儿要了他的命。
2251-2500.md	2254	仪器	627	2	这台仪器是刚从美国进口的。l我还不会操作这种仪器。
2251-2500.md	2270	一丝不苟	632	2	我们要学习他这种一丝不苟的工作作风。I他对工作一丝不苟，非常讨厌不认真的人。
2251-2500.md	2284	引导	636	5	我们要正确地引导他们成长。I这些学生需要在学习方法上进行引导。教师的任务之一就是引导学生的世界观。你一旦引导错了，后果是很严重的。
2251-2500.md	2301	拥护	640	5	dài biǎo men dōu yōng hù huì yì de gè xiàng jué dìng 。
2251-2500.md	2301	拥护	640	6	wǒ men jiān jué yōng hù xiàn zài de zhèng fǔ 。
2251-2500.md	2301	拥护	640	7	zhè xiàng zhèng cè dé dào le guǎng dà qún zhòng de yōng hù 。
2251-2500.md	2301	拥护	640	8	tā men biǎo shì jiān jué yōng hù xīn zǒng tǒng xiū gǎi xiàn fǎ 。 wǒ men fēi cháng yōng hù gǎi gé ， yě huì zhēn xī gǎi gé chéng guǒ 。
2251-2500.md	2313	优越	644	6	忧郁（）youyu他神情忧郁，闷闷不乐。
2251-2500.md	2370	在意	659	6	（）zan他了不少钱，快够买套房子了。
2251-2500.md	2392	摘要	665	5	tā dú wén zhāng de shí hòu ， jīng cháng zuò yī xiē zhāi yào 。 zhè duàn zhāi yào xiě dé hěn hǎo ， gài kuò le xiǎo shuō de zhǔ yào nèi róng 。
2251-2500.md	2392	摘要	665	6	guān yú zhè cì huì yì ， nǐ xiě gè zhāi yào ba 。
2251-2500.md	2392	摘要	665	7	wǒ zhěng lǐ le yī fèn huì tán zhāi yào ， qǐng bāng wǒ dǎ yìn chū lái 。
2251-2500.md	2392	摘要	665	8	nǐ jǐn kuài bǎ lùn wén zhāi yào xiě wán ba 。
2251-2500.md	2473	支柱	688	3	我们要大力发展支柱产业，把经济搞上去。丈夫去世后，地好像突然失去了生活支柱。校加觉如是常乐的689枝zhi名植物主干上长出的较细的茎这些树的模很长
2501-2750.md	2537	株	705	11	le没有 袋子，我只好用毛巾兜着潟蛋回来了。
2501-2750.md	2537	株	705	16	出了l可題我兜看。
2501-2750.md	2611	走私	725	3	如累这些手机是走私来的，千万不要买。1有关部门已经下定决心，坚决打击各类走私活动。26照换租货足双租码揍zou动打（人）你这么淘气不听诺，你蓄爸换过你喝？1不管什么理由，家长也不能模孩子
2501-2750.md	2629	作废	731	5	I5那项制度已经被宣布作废。
